"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	125	"Training"	8	13	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	126	"Training"	8	14	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	127	"Training"	8	15	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	128	"Training"	8	16	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"pa:kaka"	"7-C-20-4"	"7"	"C"	"20"	"4"	129	"Training"	9	1	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"pa:kaka"	"100-C-30-3"	"100"	"C"	"30"	"3"	130	"Training"	9	2	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"100-J-10-3"	"100"	"J"	"10"	"3"	131	"Training"	9	3	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"74-J-10-4"	"74"	"J"	"10"	"4"	132	"Training"	9	4	"2"	"S"	"Down"	"38"	"40"	"C"	"40"
"1-1"	"pa:kaka"	"74-C-20-4"	"74"	"C"	"20"	"4"	133	"Training"	9	5	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"pa:kaka"	"144-C-30-3"	"144"	"C"	"30"	"3"	134	"Training"	9	6	"2"	"P"	"Right"	"37"	"39"	"C"	"37"
"1-1"	"pa:kaka"	"57-C-30-1"	"57"	"C"	"30"	"1"	135	"Training"	9	7	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"86-J-0-1"	"86"	"J"	"0"	"1"	136	"Training"	9	8	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
"1-1"	"nama:na"	"144-J-10-3"	"144"	"J"	"10"	"3"	137	"Training"	9	9	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"94-C-20-2"	"94"	"C"	"20"	"2"	138	"Training"	9	10	"2"	"P"	"Left"	"39"	"37"	"C"	"39"
"1-1"	"nama:na"	"84-J-0-2"	"84"	"J"	"0"	"2"	139	"Training"	9	11	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"pa:kaka"	"86-C-30-1"	"86"	"C"	"30"	"1"	140	"Training"	9	12	"2"	"P"	"Down"	"38"	"40"	"C"	"38"
"1-1"	"nama:na"	"7-J-10-4"	"7"	"J"	"10"	"4"	141	"Training"	9	13	"2"	"S"	"Right"	"37"	"39"	"C"	"39"
"1-1"	"pa:kaka"	"84-C-20-2"	"84"	"C"	"20"	"2"	142	"Training"	9	14	"2"	"P"	"Up"	"40"	"38"	"C"	"40"
"1-1"	"nama:na"	"57-J-0-1"	"57"	"J"	"0"	"1"	143	"Training"	9	15	"2"	"S"	"Left"	"39"	"37"	"C"	"37"
"1-1"	"nama:na"	"94-J-0-2"	"94"	"J"	"0"	"2"	144	"Training"	9	16	"2"	"S"	"Up"	"40"	"38"	"C"	"38"
