"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	90	"Training"	6	10	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	91	"Training"	6	11	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	92	"Training"	6	12	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	93	"Training"	6	13	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	94	"Training"	6	14	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	95	"Training"	6	15	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	96	"Training"	6	16	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	97	"Training"	7	1	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	98	"Training"	7	2	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"fashava"	"19-C-20-4"	"19"	"C"	"20"	"4"	99	"Training"	7	3	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"fashava"	"85-C-20-2"	"85"	"C"	"20"	"2"	100	"Training"	7	4	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"144-J-10-3"	"144"	"J"	"10"	"3"	101	"Training"	7	5	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
